5577	4592	0.00186475
691	683	0.00178032
683	691	0.00175713
4592	5577	0.00171406
691	4516	0.0016577
4516	691	0.00157773
3133	4921	0.00100339
5577	4921	0.000978629
4921	3133	0.000976153
5090	4592	0.000939513
4921	4592	0.000936795
4592	4921	0.000920038
691	686	0.000915791
4921	5577	0.00089581
386	3034	0.00084076
686	691	0.000833367
3034	386	0.000798857
5090	5577	0.000704757
683	4516	0.000681101
4592	1133	0.00065446
4516	683	0.000642251
4592	691	0.00062194
4592	3133	0.000571806
691	692	0.000570856
567	5090	0.000569951
692	691	0.000563479
3133	4592	0.000552408
1133	4592	0.000550914
3035	1269	0.000541774
4592	5090	0.000521671
5577	5090	0.000516093
3133	5577	0.00051514
1269	3035	0.000470233
1133	5577	0.000454713
1133	4921	0.000452147
3133	1133	0.000449097
5577	1133	0.000438192
5090	567	0.000432908
5577	3133	0.000412225
686	683	0.000411057
1133	3133	0.00040084
4090	4694	0.000381705
4921	1133	0.000378946
1269	4694	0.000364342
683	686	0.000352934
4694	4090	0.000351315
4516	686	0.000335524
686	4516	0.000308293
691	4592	0.000304748
3034	5577	0.000304109
4568	4592	0.000298081
5577	691	0.000275899
3034	1213	0.000271503
5577	3034	0.000266161
4568	5577	0.000264659
5577	2295	0.000262915
3034	4921	0.000260851
567	5577	0.000259544
1269	4090	0.000259236
5076	5090	0.000257387
5090	5076	0.000254767
567	4592	0.000253915
4592	4659	0.000246608
4694	4152	0.000245818
4592	2295	0.000242543
4694	1269	0.000239672
6920	6921	0.00023313
4152	4694	0.00023004
4090	1269	0.00022874
3133	2240	0.000226907
1269	4152	0.000224724
1222	386	0.000220138
4592	2240	0.000219508
2240	1133	0.000217911
4921	3034	0.000216308
2295	5577	0.000215282
3034	1222	0.000215202
4592	4568	0.000212733
6921	6920	0.000211397
5470	5090	0.000209568
5090	5470	0.000207913
4921	4659	0.000207201
1133	2240	0.000206513
2240	4592	0.000205785
4568	4921	0.000192397
567	177	0.000191793
5076	4748	0.000190404
4659	5577	0.000189101
691	5315	0.000188568
3034	4592	0.000187813
1203	3034	0.000187645
4090	4152	0.000186958
177	567	0.00018593
4921	2240	0.000183456
5577	4659	0.000183392
5146	5133	0.000182861
1222	3034	0.000182386
4694	3238	0.000182315
177	3034	0.000180966
2240	3133	0.00017807
4592	683	0.000177504
4748	5076	0.000176527
4592	1774	0.000174794
692	683	0.000172961
3238	4694	0.000172801
4659	4592	0.000172301
4659	4921	0.000171009
3035	4694	0.000170416
692	686	0.00016598
4592	567	0.000165309
1213	3034	0.000165293
4152	1025	0.000165171
3034	177	0.000164119
2240	4921	0.00016352
4921	4568	0.000163289
1025	4152	0.000162435
5577	2463	0.000162293
2295	3221	0.000160639
2240	5577	0.000159362
2604	3396	0.000154989
3396	2604	0.000154249
4574	4592	0.00015286
683	692	0.000151506
3221	2295	0.000148948
3034	1203	0.000148468
386	5577	0.000145192
3034	11	0.00014499
5577	4568	0.000144441
5146	5142	0.000144253
484	691	0.000142857
1085	3238	0.000141482
2525	740	0.000141207
4840	5090	0.000140661
740	2525	0.000136171
4516	692	0.00013604
5577	1774	0.000134704
3238	1288	0.000134507
2295	4592	0.000133824
656	1269	0.000133075
386	1213	0.000132559
692	4516	0.000131078
1948	1269	0.000131031
3396	4921	0.000130878
5315	691	0.000130587
4592	3034	0.000130079
1288	3238	0.000129071
3396	4592	0.0001288
5577	2240	0.000128212
4694	3035	0.00012803
437	4090	0.000127574
386	1222	0.000126517
686	692	0.000126456
5090	691	0.000126407
5142	5146	0.000126268
5090	4921	0.000125431
4152	4090	0.000123742
691	484	0.000123393
4574	4921	0.000122764
4921	4574	0.000122629
5577	683	0.00012172
6208	7354	0.000121601
3133	4659	0.000121237
4592	4516	0.000120594
3238	1085	0.000120386
4921	3396	0.000120352
5133	5146	0.000119915
5142	5133	0.000119231
437	4694	0.000118991
3396	3133	0.000118932
4694	437	0.000118812
1203	177	0.000116272
1025	4694	0.000116092
691	5577	0.000115923
4568	1133	0.000114716
3035	4090	0.000114622
6920	7394	0.000112352
567	3034	0.000112181
5090	5084	0.000111765
1269	1948	0.000110597
615	4090	0.000109493
567	4840	0.000109165
177	5577	0.00010876
3034	3133	0.000108688
1269	656	0.000108636
4840	567	0.000107982
5090	4840	0.000107861
4592	4574	0.000107044
11	3034	0.000107009
4152	1269	0.000106843
485	3133	0.000106342
4592	3396	0.000105689
5133	5142	0.000105196
4557	5577	0.000105191
7354	6208	0.000105017
5577	567	0.000103868
5955	3133	0.000103082
5090	4748	0.00010298
4574	5577	0.000102963
3133	4574	0.000101424
5577	386	0.000100622
4090	437	0.00010056
4659	1133	9.99347e-05
4659	3133	9.90732e-05
7394	6920	9.87797e-05
1133	4568	9.87669e-05
2340	2228	9.85313e-05
3133	5955	9.81219e-05
2384	2228	9.71902e-05
5084	5090	9.68305e-05
4574	3133	9.66268e-05
4694	4592	9.52544e-05
1025	4090	9.50271e-05
4592	4557	9.48493e-05
3396	5577	9.45227e-05
3034	567	9.43412e-05
4090	3035	9.41869e-05
4568	3133	9.39406e-05
4921	5146	9.36795e-05
3221	1279	9.31182e-05
1133	4659	9.29948e-05
4090	1025	9.27706e-05
332	608	9.27609e-05
4694	1314	9.21817e-05
3133	485	9.19893e-05
371	3034	9.19677e-05
4655	5765	9.18529e-05
177	386	9.16111e-05
627	4655	9.04451e-05
2228	2384	8.94368e-05
4557	4921	8.93558e-05
5577	4557	8.92614e-05
3133	4568	8.86871e-05
1269	3133	8.86344e-05
3238	3697	8.85546e-05
4921	4557	8.81498e-05
4748	5090	8.7877e-05
290	2228	8.67527e-05
386	4592	8.56872e-05
5146	4921	8.56392e-05
1948	3035	8.54787e-05
386	4921	8.45887e-05
1774	4592	8.45575e-05
5315	683	8.38217e-05
3133	1590	8.37339e-05
2493	567	8.37148e-05
3034	5090	8.36898e-05
2604	4592	8.3145e-05
2604	4921	8.27413e-05
4592	686	8.26544e-05
177	1203	8.25854e-05
4557	4592	8.25693e-05
445	4655	8.24746e-05
5765	1269	8.22773e-05
683	4592	8.22352e-05
4694	4921	8.19393e-05
4152	3529	8.17677e-05
1688	4090	8.15945e-05
4921	2604	8.1319e-05
5577	5133	8.11467e-05
5577	4516	8.11467e-05
656	3133	8.10079e-05
4921	5090	8.09937e-05
5133	4921	8.09531e-05
4655	445	8.09003e-05
4090	615	8.07317e-05
4921	5133	8.06684e-05
2604	5577	7.9916e-05
5577	4574	7.95238e-05
5577	3396	7.95238e-05
1314	3529	7.92743e-05
1774	5577	7.88645e-05
1269	5765	7.88297e-05
5958	3133	7.82136e-05
4152	241	7.79518e-05
5133	5577	7.77064e-05
3133	3396	7.76013e-05
3396	497	7.68646e-05
497	3396	7.68046e-05
1799	6894	7.67526e-05
2285	1774	7.64137e-05
5577	5960	7.62779e-05
628	4832	7.62211e-05
5894	336	7.57406e-05
1269	4921	7.56922e-05
4832	628	7.53801e-05
1590	3133	7.48759e-05
3034	371	7.47774e-05
5577	3221	7.4655e-05
1269	615	7.45156e-05
3133	3034	7.38273e-05
686	5315	7.34453e-05
4921	4694	7.31871e-05
4592	1590	7.31695e-05
241	3529	7.3094e-05
2604	3133	7.30545e-05
5115	3133	7.28969e-05
4694	1025	7.27211e-05
5090	3034	7.27207e-05
1774	2272	7.21669e-05
3035	1948	7.1967e-05
5133	4592	7.18621e-05
1213	3133	7.18445e-05
3697	3238	7.13198e-05
386	177	7.10398e-05
608	332	7.0956e-05
2384	3486	7.09271e-05
4090	1688	7.08172e-05
4694	336	7.06726e-05
4592	371	7.04595e-05
1314	4694	6.99954e-05
5577	4694	6.97862e-05
2502	2489	6.97599e-05
4574	3396	6.9698e-05
4694	5577	6.96484e-05
4694	4655	6.96484e-05
5960	5577	6.96329e-05
1213	386	6.93324e-05
5146	3133	6.87921e-05
615	4694	6.87576e-05
2295	1774	6.85562e-05
4798	1796	6.85245e-05
4655	627	6.84541e-05
7022	6208	6.8438e-05
5710	691	6.81139e-05
386	11	6.81104e-05
691	5090	6.80081e-05
691	2463	6.80081e-05
7354	7022	6.79519e-05
3133	5958	6.79306e-05
4592	4694	6.77495e-05
177	4592	6.76929e-05
3486	2384	6.70292e-05
3035	4152	6.69131e-05
4694	2384	6.65756e-05
5577	2272	6.65403e-05
4592	2604	6.63945e-05
4592	2285	6.63945e-05
5765	4655	6.60954e-05
3238	4152	6.60569e-05
7394	6921	6.54702e-05
5960	4592	6.54127e-05
2228	2340	6.53061e-05
1203	386	6.52322e-05
4090	3238	6.51519e-05
332	877	6.50822e-05
4840	4592	6.50736e-05
4592	5133	6.50395e-05
5577	4152	6.49174e-05
5577	1213	6.49174e-05
978	4655	6.4896e-05
2502	2531	6.48163e-05
1213	4921	6.45595e-05
4694	615	6.45272e-05
6208	7022	6.42746e-05
4655	978	6.42224e-05
4568	2240	6.41325e-05
2463	5577	6.39273e-05
1774	2285	6.37949e-05
1688	1269	6.37107e-05
4592	2463	6.36845e-05
4592	2272	6.36845e-05
2228	290	6.35825e-05
4694	3054	6.35029e-05
1774	2295	6.346e-05
5577	1796	6.32944e-05
6894	1799	6.29502e-05
4516	4592	6.28452e-05
2240	4568	6.27056e-05
4152	336	6.26885e-05
1279	3221	6.2305e-05
567	1203	6.19206e-05
5577	2285	6.16715e-05
5765	4152	6.10812e-05
2531	2502	6.09096e-05
4694	5765	6.04302e-05
336	5894	6.03024e-05
3221	5577	6.0156e-05
4490	2049	6.00931e-05
336	4694	6.00611e-05
5577	686	6.00486e-05
5577	547	6.00486e-05
567	2493	5.99102e-05
1133	1590	5.96449e-05
3022	336	5.93937e-05
3396	4574	5.92065e-05
6920	7354	5.89848e-05
1314	241	5.8901e-05
547	4921	5.86371e-05
2272	1774	5.86085e-05
4921	1269	5.85497e-05
2569	2739	5.8528e-05
5577	5350	5.84256e-05
4694	3133	5.83817e-05
2285	5577	5.83663e-05
497	2604	5.83544e-05
3034	1511	5.80394e-05
485	4921	5.78734e-05
4801	1796	5.77079e-05
3529	241	5.72933e-05
5133	3133	5.69269e-05
5146	4592	5.68588e-05
1203	567	5.66347e-05
5090	3413	5.66148e-05
2428	4643	5.64717e-05
1796	4592	5.58904e-05
2285	4592	5.56783e-05
