5499	4521	0.00196651
690	682	0.00193818
682	690	0.00191295
4521	5499	0.00188051
690	4458	0.00170037
4458	690	0.00163434
3089	4850	0.00106728
4850	3089	0.00103568
5017	4521	0.00101429
4521	4850	0.00101247
5499	4850	0.000984064
690	685	0.000979641
4850	5499	0.000915176
4850	4521	0.000894376
685	690	0.000856339
5017	5499	0.000768521
682	4458	0.00075186
385	2989	0.000737853
4458	682	0.000715643
2989	385	0.000668824
4521	1122	0.000652761
3089	4521	0.000624167
567	5017	0.000606166
1122	4521	0.000571395
690	691	0.000560036
2990	1261	0.000554971
4521	690	0.000541652
1122	5499	0.000540799
3089	5499	0.000537368
5499	5017	0.000528389
5499	3089	0.00052031
4521	3089	0.000497209
691	690	0.000494836
5499	1122	0.00049284
685	682	0.000477511
3089	1122	0.00046797
4521	5017	0.000462488
1122	3089	0.000455627
5017	567	0.000438518
682	685	0.000431662
4850	1122	0.000421601
1261	2990	0.000419764
1122	4850	0.000415109
4035	4625	0.000385786
5499	690	0.000360339
4458	685	0.00035565
685	4458	0.00033292
567	5499	0.000329318
1261	4625	0.000327397
4499	4521	0.000316354
567	4521	0.000313084
5003	5017	0.000305074
5017	5003	0.000299282
4625	4098	0.000298273
4625	4035	0.000296486
2989	5499	0.000294236
691	682	0.000279313
4499	5499	0.000278967
4625	1261	0.000277733
5499	2265	0.00026985
1122	2211	0.000267919
2989	1201	0.000267451
4521	2211	0.000261104
4521	4499	0.000258327
2211	1122	0.000245407
4035	1261	0.000243132
3089	2211	0.000242582
4098	4625	0.000238373
4521	4589	0.000237494
5499	4589	0.000234301
4499	4850	0.000231993
690	4521	0.000230769
2211	5499	0.000230356
2211	4521	0.000228266
4850	2989	0.000228134
4589	4521	0.000220109
2211	3089	0.000219486
4850	4589	0.000218559
5499	2989	0.000218142
2989	4850	0.00021662
4680	5003	0.000214914
5003	4680	0.000214753
1014	4098	0.000214276
1211	385	0.000204846
4035	4098	0.000202817
2265	5499	0.000201321
1261	4035	0.00020055
4850	2211	0.000199411
4521	2265	0.000198606
1201	2989	0.00019741
4625	3194	0.000196467
4850	4499	0.000196439
5499	2211	0.000192288
2265	3177	0.000187742
177	2989	0.000187108
2989	1211	0.000186903
4589	5499	0.000186773
1211	2989	0.000185684
5499	1756	0.000184209
5017	5393	0.000183831
2989	4521	0.000182602
6840	6841	0.000180527
5499	4499	0.00017613
2211	4850	0.000173917
1190	2989	0.000173868
4589	4850	0.000172617
4098	1014	0.000171068
3351	2568	0.000170506
177	567	0.000167604
3177	2265	0.000165729
2990	4625	0.000165353
1261	4098	0.000164173
4521	1756	0.000162496
567	177	0.00016205
4850	3351	0.000158802
682	691	0.000157238
2568	3351	0.000155379
