4425	5388	0.00227117
5388	4425	0.00202904
665	673	0.00175733
673	665	0.0017376
673	4363	0.00160375
4363	673	0.00151501
3016	4752	0.00113196
4914	4425	0.0011177
4752	3016	0.00110325
4425	4752	0.00109334
5388	4752	0.00101779
4752	4425	0.000983818
4752	5388	0.000955086
673	668	0.000926799
668	673	0.000861838
4914	5388	0.000801346
3016	4425	0.000714097
4425	1102	0.000702982
4425	4914	0.000650596
1102	4425	0.000649105
372	2916	0.000632372
556	4914	0.000625236
4363	665	0.000609472
3016	5388	0.000599253
665	4363	0.000595512
2916	372	0.000589564
5388	3016	0.000587439
1102	5388	0.000587329
4425	3016	0.000552584
3016	1102	0.000538359
5388	1102	0.000523623
2917	1241	0.000518979
5388	4914	0.000499078
1102	4752	0.000465622
674	673	0.000443742
668	665	0.000442624
4752	1102	0.000441022
673	674	0.000439605
1102	3016	0.000437961
665	668	0.000412478
1241	2917	0.00040351
4914	556	0.000399062
1241	4530	0.000387591
4425	673	0.000380218
4425	2165	0.000373459
4899	4914	0.000364764
3945	4530	0.000354397
556	5388	0.000354289
5388	673	0.000335446
4425	4404	0.000326143
556	4425	0.00031776
4363	668	0.000315231
5388	4494	0.000310901
4530	3945	0.000310787
1102	2165	0.000307956
2165	4425	0.000303565
4404	5388	0.000303309
4404	4425	0.000296762
3016	2165	0.000296558
4914	4899	0.000291106
4530	4012	0.000289717
4584	4899	0.000287409
4425	4494	0.000282207
2165	3016	0.000281187
4899	4584	0.000278507
2916	5388	0.000277419
668	4363	0.000272597
2165	1102	0.000267079
2165	5388	0.00026416
4752	2916	0.000262744
4494	4425	0.000247903
3945	4012	0.000241574
5388	2916	0.000238903
5388	2216	0.000238903
673	4425	0.000237351
4012	4530	0.000236532
674	665	0.000235922
4914	5282	0.000234711
4404	4752	0.0002313
2165	4752	0.000226214
2916	1181	0.000221665
4530	1241	0.000221238
6710	6709	0.000219581
4752	4494	0.000217049
4530	3121	0.000215093
6709	6710	0.000214754
4494	5388	0.000212188
4752	2165	0.000211164
5388	2165	0.000206176
3945	1241	0.000203081
5388	4404	0.000202904
4752	4404	0.000202856
2216	5388	0.000201658
2916	4425	0.000201408
2916	4752	0.000201023
994	4012	0.000198161
