4044	4913	0.00229788
4913	4044	0.00228818
1031	4044	0.00196408
2781	4324	0.00174518
4324	2781	0.00155682
623	4001	0.00155622
2781	1031	0.00152166
1031	4913	0.00145888
4044	1031	0.00145845
2781	4044	0.00145104
4913	1031	0.00142537
4324	4913	0.00138193
1031	2781	0.00135454
4001	623	0.00129922
4913	4324	0.00127854
4324	1031	0.00126634
4324	4044	0.00125001
1031	4324	0.0011898
2781	4913	0.0011802
4044	4324	0.0011384
614	623	0.00102591
623	614	0.000982218
4044	2781	0.000973581
4182	4457	0.000928247
4457	4182	0.000855948
4044	623	0.00083176
1031	1976	0.000785268
4913	2781	0.000783623
1976	1031	0.000741778
623	618	0.000644131
4044	4468	0.000630528
4001	614	0.000617022
507	4468	0.000576376
618	623	0.000564614
4468	4913	0.000560207
614	4001	0.000554536
623	4044	0.000518741
4913	4468	0.000518016
2687	1148	0.0005125
4468	4457	0.000499915
1976	4044	0.00049589
340	2686	0.000436443
4468	4044	0.000430413
4105	4044	0.000409133
4457	4468	0.000404857
3012	4913	0.000400854
2686	340	0.000397686
1148	2687	0.000395977
2781	1976	0.00039267
4044	1976	0.000385216
3012	4044	0.000385171
1976	4324	0.000381629
4324	1976	0.000370834
4044	3012	0.000367968
3619	4137	0.000366636
3680	4137	0.000360888
3012	1031	0.000349191
3012	2303	0.000347345
4913	1976	0.000344794
1031	4105	0.000340466
4044	4105	0.00033922
3012	4324	0.000339042
4033	4324	0.000335985
4324	3012	0.00033388
4044	2022	0.000333471
4468	507	0.000327415
4137	3619	0.000322183
4913	4105	0.000320048
1976	4913	0.000317186
1976	2781	0.000314901
4137	3680	0.000313899
4033	4913	0.000313661
4001	618	0.000313506
4033	1031	0.000311428
4913	2022	0.00030685
4033	4044	0.000301382
618	4001	0.000299103
4468	4182	0.000298107
1148	4137	0.000293273
4913	623	0.000290353
4913	3012	0.000288703
4105	1031	0.000285965
4105	4913	0.000282752
4913	2686	0.000278805
2686	4913	0.000274677
4137	1148	0.000272475
4324	4033	0.000266416
507	4913	0.000264368
3012	2781	0.000262469
614	618	0.000256878
618	614	0.000255388
624	623	0.000240996
623	624	0.000235918
4105	4324	0.000235091
4182	4468	0.000233913
2303	3012	0.000233319
4913	4033	0.000227663
4324	4105	0.000227313
928	3680	0.000225317
4468	4810	0.000224418
2781	5259	0.000215265
4044	4033	0.000214648
2781	3012	0.000213566
2237	674	0.000211656
3680	928	0.00020862
5259	2781	0.000208187
4913	2303	0.000207866
1031	4033	0.000203181
674	2237	0.000199561
2686	1104	0.000199097
2781	4105	0.000191967
4044	614	0.00019165
2781	1411	0.000190996
435	2781	0.000188375
2022	4913	0.000187359
4044	4001	0.0001859
387	4137	0.000184207
434	623	0.000183603
3619	3680	0.000182455
4913	2001	0.000179821
1031	5259	0.000177555
2303	4044	0.000177135
1411	1031	0.000173862
3680	3619	0.000171452
1031	1411	0.000170233
6207	6208	0.000169561
4255	4468	0.00016907
4913	1563	0.000168273
1104	2686	0.000166882
4044	1563	0.000166735
4255	507	0.000166496
623	4671	0.000166257
4033	2781	0.000165202
1411	2781	0.000163938
507	4255	0.000163049
4102	397	0.000162517
4105	2781	0.000162261
2022	4044	0.000159681
2687	4137	0.000157636
2303	4913	0.000157627
4037	4913	0.000157096
4810	4468	0.000155457
2303	1031	0.000154896
4001	4044	0.000153661
4517	4504	0.000153318
928	4137	0.000152967
2303	4324	0.000152165
1148	3680	0.000151518
4044	507	0.000149487
4137	387	0.000149125
507	4044	0.000148288
4044	618	0.00014757
4913	507	0.000146826
4324	4504	0.000146529
4324	2303	0.00014438
4504	4513	0.000143816
3680	1148	0.000143276
2001	1563	0.000142388
6208	6207	0.000142073
2781	435	0.000141245
